questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.36-012,en,tr,"You are overtaken by a police vehicle, which pulls in immediately in front of you. The words ""BITTE FOLGEN"" (PLEASE FOLLOW) appear illuminated in red on the roof. To whom does this apply?","The signal ""PLEASE FOLLOW"" on a police car applies to the vehicle immediately behind the police, in this case for you. The police may stop you for traffic control. Follow the police vehicle and stop when it stops.",To me,To all vehicles in my lane,For police and rescue vehicles following behind,,Bir polis aracı sizi sollayıp hemen önünüze geçiyor. Tavanında kırmızı “BITTE FOLGEN” yazısı yanıyor. Bu kime yöneliktir?,"Bu sinyal polis aracının hemen arkasındaki araca, yani size yöneliktir.",Bana,Şeridimdeki tüm araçlara,Arkadan gelen polis ve kurtarma araçlarına,
1.2.36-013,en,tr,A police signalling disc is displayed towards you from a vehicle driving in front of you. What does this mean?,"Basically, the driver who drives directly behind the police car has to follow the signal given by the police. If this is recognizable, the police signaling disc may also apply to drivers in front. You must not overtake the police car and you have to follow it.",I have to follow the vehicle until it stops,I may not overtake the vehicle,I have to turn in the direction indicated,,Önünüzde giden araçtan size doğru polis işaret diski gösteriliyor. Bu ne anlama gelir?,Polis aracını durana kadar takip etmeli ve onu sollamamalısınız.,Aracı durana kadar takip etmeliyim,Aracı sollayamazsınız,Gösterilen yöne dönmeliyim,
1.2.36-014-M,en,tr,What is the right course of action now?,"The police officer is hierarchically first in the right-of-way. Basic rule ""right before left"", traffic signs and light signals have no effect at this moment. Nevertheless, be attentive because other road users could still behave incorrectly.",I cross over the junction carefully,I wait outside of the junction for further instructions from the police officer,I let [the blue vehicle] move first,,Şimdi doğru davranış nedir?,"Polis trafiği düzenliyorsa sağdan gelen kuralı, ışıklar ve işaretler geçici olarak geçerli değildir. Polis yönünüzü serbest bırakıyorsa kavşağı dikkatlice geçebilirsiniz.",Kavşağı dikkatlice geçerim,Polis memurunun başka talimatları için kavşağın dışında beklerim,[Mavi aracın] önce hareket etmesine izin veririm,
1.2.36-015-M,en,tr,Who has priority here?,The traffic is regulated by the police so that the red car is allowed to drive first.,The [red] car,The motorbike,Me,,Burada kimin önceliği vardır?,Trafik polis tarafından düzenleniyor. Bu durumda kırmızı araba önce gidebilir.,[Kırmızı] araba,Motosiklet,Ben,
1.2.36-016-M,en,tr,What is the right thing to do in this situation?,"If a traffic police officer is directing traffic, the instructions must be followed.  In this situation, the traffic policeman stands in front of you, facing you and with his arms outstretched. This means that you have to wait at the intersection and vehicles from the right and left have the right of way.",- wait before the junction,"- without waiting, turn right",- turn round,,Bu durumda doğru davranış nedir?,Polis size dönük ve kolları açık duruyorsa beklemelisiniz. Sağdan ve soldan gelen trafik serbesttir.,- kavşaktan önce beklemek,- beklemeden sağa dönmek,- geri dönmek,
1.2.36-101-B,en,tr,What applies here?,"The traffic policeman's gesture dictates the behavior in traffic. If the officer stands lengthways to your direction of travel and you can see his profile, you can continue and turn right. Right-turning drivers should cross the intersection quickly, as long as no pedestrian or cyclist approaches them. If you want to turn left, enter the intersection to ensure undisturbed traffic flow and wait for the policeman's instructions.",The crossroads may be crossed,You must wait for further signals from the police officer before the crossroads may be entered,Turning off is prohibited,,Burada ne geçerlidir?,Polis memuru sizin yönünüze yan duruyorsa kavşaktan geçebilir ve dönebilirsiniz. Sol dönüşte kavşağa girip polisin talimatını bekleyebilirsiniz.,Kavşak geçilebilir,Kavşağa girmeden önce polis memurunun diğer işaretleri beklenmelidir,Dönmek yasaktır,
1.2.37-002-B,en,tr,Which conduct is right?,"The traffic light system regulates the right of way for the traffic moving straight ahead. The turning lane on the left does not have its own traffic light. When turning left, you must therefore enter the intersection area and wait until a gap in the oncoming straight traffic allows you to pass. On the lane previously branching off for right-turning drivers, the traffic sign applies instead of the traffic light. Note the cross traffic when turning.",The green car must wait,I may turn observing the traffic signs,"I may only turn when the lights show ""green""",,Hangi davranış doğrudur?,Sol dönüş şeridinin kendi trafik ışığı yoksa trafik işaretlerine ve karşı trafiğe dikkat ederek dönüş yapılır. Düz giden trafik ışığı bu dönüş şeridini doğrudan düzenlemeyebilir.,Yeşil araba beklemelidir,Trafik işaretlerini dikkate alarak dönebilirim,Sadece ışıklar yeşil gösterdiğinde dönebilirim,
1.2.37-004-B,en,tr,The traffic lights are on flashing amber. What is the correct procedure?,"The yellow flashing light indicates that the traffic light is out of order. Instead, the traffic signs are valid that regulate the right of way and you must give priority here. Without traffic signs, the rule ""left yields to right"" applies.","Approach with greater caution, giving way if necessary",Wait until the lights change,,,Trafik ışığı sarı yanıp sönüyor. Doğru işlem nedir?,"Sarı yanıp sönen ışık, ışık sisteminin devre dışı olduğunu gösterir. Öncelik trafik işaretlerine göre belirlenir; gerekirse yol vermelisiniz.","Daha dikkatli yaklaşmak, gerekirse yol vermek",Işık değişene kadar beklemek,,
1.2.37-007,en,tr,What is permitted at these traffic lights with green arrow sign?,"The additional sign with green arrow on a black background allows you to turn right after stopping at the red traffic light. Despite the additional sign, the car driver has to make sure that the cross traffic is not endangered. This includes pedestrians and cyclists. Turning is permitted only on the right lane and may only be performed after stopping and ensuring that you can turn safely.","Turn right from the right lane after having stopped first, when there is no obstruction or danger to others",Turn right without stopping,Turn right only when the traffic lights are green,,Yeşil ok levhası bulunan bu trafik ışıklarında neye izin verilir?,"Kırmızı ışıkta, önce durduktan ve kimseyi engelleyip tehlikeye atmadığınızdan emin olduktan sonra sağ şeritten sağa dönebilirsiniz.","Önce durduktan sonra, kimseyi engellemeden veya tehlikeye atmadan sağ şeritten sağa dönmek",Durmadan sağa dönmek,Sadece trafik ışığı yeşil olduğunda sağa dönmek,
1.2.37-009,en,tr,"At these traffic lights with a green arrow sign, where should a vehicle stop before turning right?","The car driver has to stop at the stop line. If none exists, then he has to stop in any case before the intersection or T-junction. If the traffic situation allows it, turning to the right is also possible when the traffic light is red. A right-turning driver should behave just as he does with a stop sign, when the traffic light is red. The right of way of the cross traffic must be considered and granted.",At the stop line,Before the crossing or junction if there is no stop line,There is no need to stop,,Yeşil ok levhalı bu trafik ışıklarında sağa dönmeden önce araç nerede durmalıdır?,Önce dur çizgisinde durmalısınız. Dur çizgisi yoksa kavşak veya yol birleşiminden önce durmalısınız.,Dur çizgisinde,Dur çizgisi yoksa kavşak veya yol birleşiminden önce,Durmaya gerek yoktur,
1.2.37-010-M,en,tr,How should you behave in this situation?,"The traffic light has priority over other traffic signs and lane markings. Cross the intersection without stopping, as long as the traffic light is green.",Pass through the crossing without stopping,Stop on the line of sight,Stop on the stop line,,Bu durumda nasıl davranmalısınız?,Trafik ışığı trafik işaretlerinden ve yol çizgilerinden üstündür. Işık yeşilse kavşağı durmadan geçebilirsiniz.,Durmadan kavşaktan geçmek,Görüş çizgisinde durmak,Dur çizgisinde durmak,
1.2.37-011-M,en,tr,Where must you wait?,"A traffic light in operation has priority over traffic signs, which regulate the right of way. Also, if there is a stop line, stop there and wait until you are allowed to continue.",At the stop line,At the point where you can see along the intersecting road (sight line),Level with the traffic lights,,Nerede beklemelisiniz?,Çalışan bir trafik ışığı öncelik işaretlerinden üstündür. Dur çizgisi varsa orada durup beklemelisiniz.,Dur çizgisinde,Kesişen yolu görebileceğiniz noktada (görüş çizgisi),Trafik ışığının hizasında,
1.2.37-012-M,en,tr,What is correct in this situation?,"If a traffic light turns red, car drivers who want to drive straight ahead or to the left must stop and wait. If there is an additional traffic light with a glowing green arrow pointing to the right, it is allowed to continue driving and to turn right. A traffic light without additional traffic lights or arrows, however, is valid for all directions.",Traffic turning right may proceed,Traffic continuing ahead may proceed,Traffic turning left may proceed,,Bu durumda hangisi doğrudur?,Kırmızı ışıkta düz giden ve sola dönen trafik beklemek zorundadır. Yanan yeşil sağ ok varsa sadece sağa dönen trafik devam edebilir.,Sağa dönen trafik devam edebilir,Düz devam eden trafik devam edebilir,Sola dönen trafik devam edebilir,
1.2.37-013,en,tr,What should you do?,"The traffic light switches from green to yellow directly in front of you. Your speed is 45 km/h. So, you're too fast in order to slow down and stop in front of the traffic light. There is also a truck behind you, which could hit you while doing an abrupt braking maneuver. Drive on briskly.",Continue driving,Slow down,,,Ne yapmalısınız?,Işık tam önünüzde yeşilden sarıya dönüyor. Hızınız ve arkanızdaki kamyon nedeniyle güvenli durmak zor olduğundan devam etmelisiniz.,Devam etmek,Yavaşlamak,,
