questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.05-122,en,uz,You are driving a slow-moving vehicle on a rural road. A line of vehicles is forming behind you. What should you do?,"A long queue behind a slow-moving vehicle leads to dangerous overtaking maneuvers. To make overtaking easier for the vehicles jamming behind you, reduce your speed. If the queue still does not disappear, you may need to stop on a side strip. This does not apply to highways! You must not use the hazard lights.",I allow the vehicles behind me to overtake,"I come to a stop at a suitable place, if this is the only way the vehicles behind me can overtake",I switch on my hazard lights and drive as far to the right as possible,,Siz qishloq yo‘lida sekin harakatlanuvchi transport vositasini boshqaryapsiz. Ortingizda transport vositalari navbati hosil bo‘lmoqda. Nima qilishingiz kerak?,"Sekin transport vositasi ortida uzun navbat hosil bo‘lsa, xavfli quvib o‘tish manevrlari yuzaga keladi. Ortingizda tiqilib qolgan transport vositalariga quvib o‘tishni osonlashtirish uchun tezlikni kamaytiring. Agar navbat baribir yo‘qolmasa, yon chiziqda to‘xtashingiz kerak bo‘lishi mumkin. Bu avtomagistrallarga taalluqli emas! Avariya chiroqlaridan foydalanmasligingiz kerak.",Ortimdagi transport vositalariga quvib o‘tishga imkon beraman,"Agar ortimdagi transport vositalari faqat shunday quvib o‘ta olsa, mos joyda to‘xtayman","Avariya chiroqlarini yoqib, imkon qadar o‘ng tomonda yuraman",
1.2.05-123,en,uz,You want to overtake a horse-drawn carriage on a rural road. What is the right course of action?,"When overtaking a carriage, you must pay attention to hand signals from the coachman, who may give you separate instructions. Carriages should always be overtaken at a safe distance so as not to frighten the horse.",I look for hand signals from the driver indicating he wants to turn off,I maintain a sufficient amount of distance when pulling in again,I maintain the smallest possible side clearance,,Siz qishloq yo‘lida ot aravasini quvib o‘tmoqchisiz. To‘g‘ri harakat qanday?,"Aravani quvib o‘tayotganda aravakashning qo‘l ishoralariga e’tibor berishingiz kerak, u sizga alohida ko‘rsatma berishi mumkin. Otni cho‘chitmaslik uchun aravalarni doimo xavfsiz masofa bilan quvib o‘tish kerak.",Haydovchining burilmoqchi ekanini bildiruvchi qo‘l ishoralariga qarayman,Qayta yo‘lakka kirayotganda yetarli masofa saqlayman,Imkon qadar eng kichik yon masofa saqlayman,
1.2.05-124,en,uz,What amount of side clearance must you maintain when overtaking pedestrians and cyclists?,"To protect cyclists and pedestrians, you must keep a distance of at least 1.5 metres to the side in built-up areas and at least 2 metres outside built-up areas.",- maintain a minimum side clearance of 1.5 m within a built-up area,- maintain a minimum side clearance of 2.0 m outside of a built-up area,- maintain a minimum side clearance of 1.0 m within a built-up area,,Piyodalar va velosipedchilarni quvib o‘tganda qancha yon masofa saqlashingiz kerak?,"Velosipedchilar va piyodalarni himoya qilish uchun aholi yashash hududida kamida 1,5 metr, aholi yashash hududidan tashqarida esa kamida 2 metr yon masofa saqlashingiz kerak.","- aholi yashash hududida kamida 1,5 m yon masofa saqlash","- aholi yashash hududidan tashqarida kamida 2,0 m yon masofa saqlash","- aholi yashash hududida kamida 1,0 m yon masofa saqlash",
1.2.05-125-M,en,uz,What must you note when overtaking the cyclists in this situation?,"When overtaking in built-up areas, you must maintain a distance of at least 1.5 metres to the side of the cyclist. 
Due to the commuting of cyclists, a larger minimum distance is recommended.",The incline causes the cyclists to sway,I must overtake with at least 1.5 m of side clearance,I must overtake with at least 1.0 m of side clearance,,Bu vaziyatda velosipedchilarni quvib o‘tayotganda nimaga e’tibor berishingiz kerak?,"Aholi yashash hududida quvib o‘tayotganda velosipedchining yonidan kamida 1,5 metr masofa saqlashingiz kerak. Velosipedchilarning tebranishi sabab yanada kattaroq minimal masofa tavsiya etiladi.",Qiyalik velosipedchilarning tebranishiga sabab bo‘ladi,"Kamida 1,5 m yon masofa bilan quvib o‘tishim kerak","Kamida 1,0 m yon masofa bilan quvib o‘tishim kerak",
1.2.05-126-M,en,uz,What is the correct course of action in this situation?,"The driving lane line is solid. Therefore, overtaking is forbidden here.",I remain behind [the cyclist],I overtake [the cyclist] with a sufficient amount of side clearance,I have to allow [the pedestrian] to cross the road,,Bu vaziyatda to‘g‘ri harakat qanday?,Yo‘lak chizig‘i uzluksiz. Shuning uchun bu yerda quvib o‘tish taqiqlangan.,[Velosipedchi]ning orqasida qolaman,[Velosipedchi]ni yetarli yon masofa bilan quvib o‘taman,[Piyoda]ga yo‘lni kesib o‘tishga ruxsat berishim kerak,
1.2.06-001,en,uz,Which vehicle must wait when half the roadway is closed because of roadworks?,"If you want to drive past a parked car or a barrier on your side of the street, you must give priority to oncoming traffic, no matter how large the vehicle.",The vehicle on the side of the roadway where the roadworks are,The vehicle on the unobstructed side of the roadway,Always the smaller vehicle,,"Yo‘l ishlari sabab qatnov qismining yarmi yopilgan bo‘lsa, qaysi transport vositasi kutishi kerak?","Agar siz ko‘chaning o‘z tomoningizdagi parkovka qilingan avtomobil yoki to‘siq yonidan o‘tmoqchi bo‘lsangiz, transport vositasi qanchalik katta bo‘lishidan qat’i nazar, qarshidan kelayotgan transportga yo‘l berishingiz kerak.",Yo‘l ishlari joylashgan tomondagi transport vositasi,Yo‘lning to‘siqsiz tomonidagi transport vositasi,Har doim kichikroq transport vositasi,
1.2.06-002-B,en,uz,Who must wait?,"If you want to drive past a parked car or a barrier on the left side of the road, you must give priority to vehicles that meet you.",I must wait,The oncoming vehicle must wait,,,Kim kutishi kerak?,"Agar yo‘lning chap tomonidagi parkovka qilingan avtomobil yoki to‘siq yonidan o‘tmoqchi bo‘lsangiz, qarshingizdan kelayotgan transport vositalariga yo‘l berishingiz kerak.",Men kutishim kerak,Qarshidan kelayotgan transport vositasi kutishi kerak,,
1.2.06-004,en,uz,Why should you drive especially slowly here?,"In front of you, a standing truck narrows the road. The view of traffic is limited. In front of the truck, pedestrians cross the street, which you may perceive too late, as their view is also blocked. Therefore, avoid the obstacle very slowly and carefully.",- the truck is narrowing the lane,- people are proceeding onto the road,- I am approaching a traffic light junction,,Nega bu yerda ayniqsa sekin haydashingiz kerak?,"Oldingizda turgan yuk mashinasi yo‘lni toraytirgan. Harakatni ko‘rish cheklangan. Yuk mashinasi oldida piyodalar yo‘lni kesib o‘tmoqda, ularni juda kech payqashingiz mumkin, chunki ularning ko‘rinishi ham to‘silgan. Shuning uchun to‘siq yonidan juda sekin va ehtiyotkorlik bilan o‘ting.",- yuk mashinasi yo‘lakni toraytirayotgani uchun,- odamlar yo‘lga chiqayotgani uchun,- men svetoforli chorrahaga yaqinlashayotganim uchun,
1.2.06-005,en,uz,What is the right course of action?,You want to drive around the vehicles parked on the right side of the road. But that is only possible when the oncoming cyclist has passed you by. Otherwise you would not be able to maintain the necessary lateral distance and therefore have to wait.,"Wait, because otherwise there would not be enough space between the cyclist and the car","Continue driving at a moderate speed, because there is very little space between the cyclist and the car","Continue driving as before, because there is sufficient space between the cyclist and the car",,To‘g‘ri harakat qanday?,Siz yo‘lning o‘ng tomonida parkovka qilingan transport vositalarini aylanib o‘tmoqchisiz. Ammo bu faqat qarshidan kelayotgan velosipedchi sizdan o‘tib ketganidan keyin mumkin. Aks holda zarur yon masofani saqlay olmaysiz va shu sabab kutishingiz kerak.,"Kutaman, chunki aks holda velosipedchi bilan avtomobil orasida yetarli joy bo‘lmaydi","O‘rtacha tezlikda davom etaman, chunki velosipedchi bilan avtomobil orasida juda oz joy bor","Oldingidek davom etaman, chunki velosipedchi bilan avtomobil orasida yetarli joy bor",
1.2.06-006,en,uz,What should you do now?,"Your visibility is limited by the van and you cannot tell if vehicles are coming towards you. Before driving on, make sure that there is no oncoming traffic approaching. You have to wait, because the construction site is on your lane.",- if it is clear that there is no oncoming traffic,- so as not to impede the way of possible oncoming traffic,- because any possible oncoming traffic must already be waiting,,Hozir nima qilishingiz kerak?,Furgon sabab ko‘rinishingiz cheklangan va qarshingizdan transport kelayotgan-kelmayotganini aniqlay olmaysiz. Davom etishdan oldin qarama-qarshi transport yaqinlashmayotganiga ishonch hosil qiling. Qurilish joyi sizning yo‘lagizda bo‘lgani uchun kutishingiz kerak.,- qarama-qarshi transport yo‘qligi aniq bo‘lsa,- ehtimoliy qarama-qarshi transportga xalaqit bermaslik uchun,- chunki ehtimoliy qarama-qarshi transport allaqachon kutishi kerak,
1.2.06-101-M,en,uz,What is the correct course of action in this situation?,"You wait until the oncoming motorcyclist has passed, as the obstacle is on your half of the lane.",I wait until the oncoming road user has driven past me,I take priority before the oncoming road user,The oncoming road user and I agree on who takes priority,,Bu vaziyatda to‘g‘ri harakat qanday?,To‘siq yo‘lning siz tomoningizda bo‘lgani uchun qarshidan kelayotgan mototsiklchi o‘tib ketguncha kutasiz.,Qarshidan kelayotgan harakat ishtirokchisi yonimdan o‘tib ketguncha kutaman,Qarshidan kelayotgan harakat ishtirokchisidan oldin ustunlikni olaman,Qarshidan kelayotgan harakat ishtirokchisi bilan kim oldin o‘tishini kelishib olamiz,
1.2.07-001,en,uz,What must you remember when you want to change lanes?,"Turn the turn signal on and make sure that you do not endanger other road users before you start to change lanes. Do not brake abruptly. If there are vehicles on the roadway that you want to change to, you have to wait for a sufficiently large gap in the traffic.",You must signal your intention to change lanes in time,You must pay attention to the traffic following behind,You must always brake heavily before changing lanes,,"Yo‘lakni almashtirmoqchi bo‘lsangiz, nimani yodda tutishingiz kerak?","Yo‘lakni almashtirishni boshlashdan oldin burilish ko‘rsatkichini yoqing va boshqa yo‘l ishtirokchilariga xavf tug‘dirmasligingizga ishonch hosil qiling. Keskin tormoz bermang. O‘tmoqchi bo‘lgan yo‘lagizda transport vositalari bo‘lsa, harakat oqimida yetarlicha katta bo‘shliq paydo bo‘lguncha kutishingiz kerak.",Yo‘lakni almashtirish niyatingizni o‘z vaqtida signal bilan bildirishingiz kerak,Ortingizdan kelayotgan transportga e’tibor berishingiz kerak,Yo‘lakni almashtirishdan oldin har doim qattiq tormoz berishingiz kerak,
1.2.07-103,en,uz,"On a road with several lanes in one direction, one of the lanes ends ahead. You are driving on the lane which is coming to an end. What should you do?","If there is an obstacle on a road or if a multi-lane road narrows, then zip merging applies to all vehicles traveling in the same direction. Drive to the end of your lane. Do not change lanes earlier to prevent tailback. Wait here until a vehicle on the adjacent lane lets you enter.",Only move over just before the road starts to narrow by following the zipper feed-in method,Move into the through lane immediately after you see the first sign indicating that the road will narrow,Always be the first to move over into the through lane,,Bir yo‘nalishdagi bir nechta yo‘lakli yo‘lda oldinda yo‘laklardan biri tugaydi. Siz tugayotgan yo‘lakda harakatlanyapsiz. Nima qilishingiz kerak?,"Yo‘lda to‘siq bo‘lsa yoki ko‘p yo‘lakli yo‘l toraysa, bir yo‘nalishda ketayotgan barcha transport vositalari uchun “zipper” usulida qo‘shilish amal qiladi. Yo‘lagiz oxirigacha boring. Tirbandlikni oldini olish uchun yo‘lakni ertaroq almashtirmang. Yon yo‘lakdagi transport sizni kiritguncha kuting.","Yo‘l toraya boshlashidan oldin, “zipper” qo‘shilish usuliga ko‘ra faqat oxirida yo‘lakni almashtirish",Yo‘l torayishini bildiruvchi birinchi belgini ko‘rishingiz bilan darhol davom etuvchi yo‘lakka o‘tish,Har doim birinchi bo‘lib davom etuvchi yo‘lakka o‘tish,
1.2.07-104,en,uz,What do you do in a tunnel with oncoming traffic?,"In a tunnel with oncoming traffic, you must behave as follows: Orient yourself on the right side of the road and avoid looking directly into the light of oncoming traffic. You must not drive over or turn on the road edge marking. If necessary, increase the safety distance, drive anticipatory and pay attention to restriction on overtaking.",Do not drive over the lane boundary markings,Do not make a U-turn,Drive over the lane boundary markings when overtaking,,Qarama-qarshi transport bo‘lgan tunnelda nima qilasiz?,"Qarama-qarshi transport bo‘lgan tunnelda quyidagicha harakat qilishingiz kerak: yo‘lning o‘ng tomoni bo‘ylab orientatsiya qiling va qarshidan kelayotgan transport chiroqlariga to‘g‘ridan-to‘g‘ri qaramang. Yo‘l cheti belgilarini bosib o‘tmaslik va u yerda burilmaslik kerak. Zarur bo‘lsa, xavfsiz masofani oshiring, oldindan ko‘ra bilib haydang va quvib o‘tish cheklovlariga e’tibor bering.",Yo‘lak chegarasi belgilarini bosib o‘tmayman,Qayrilib burilmayman,Quvib o‘tayotganda yo‘lak chegarasi belgilarini bosib o‘taman,
1.2.07-105-M,en,uz,What is the correct course of action in this situation?,You drive as close as possible to the barrier and only change to the right-hand lane after about 200 m. You may overtake all vehicles in the right-hand lane.,I move over to the right-hand lane after around 200 m,I may overtake the vehicles driving in the right-hand lane,I move into the right-hand lane now,,Bu vaziyatda to‘g‘ri harakat qanday?,Siz to‘siqqa imkon qadar yaqin borasiz va taxminan 200 m dan keyingina o‘ng yo‘lakka o‘tasiz. O‘ng yo‘lakda harakatlanayotgan barcha transport vositalarini quvib o‘tishingiz mumkin.,Taxminan 200 m dan keyin o‘ng yo‘lakka o‘taman,O‘ng yo‘lakda ketayotgan transport vositalarini quvib o‘tishim mumkin,Hozir o‘ng yo‘lakka o‘taman,
1.2.07-112,en,uz,In what situations is the alternate merging procedure to be used?,"If the road narrows or if there is an obstacle on it so that a lane ends, zipper merging applies. It does not apply to acceleration lanes of slip roads. Here you have to wait.",When lanes come to an end,If lanes are not continuously free to traffic due to an obstacle,Where merging lanes join,,Qaysi vaziyatlarda navbat bilan qo‘shilish tartibi qo‘llaniladi?,"Yo‘l toraysa yoki yo‘lda to‘siq bo‘lib, yo‘lak tugasa, zipper usulida qo‘shilish amal qiladi. Bu kirish yo‘llaridagi tezlanish yo‘laklariga taalluqli emas. U yerda kutishingiz kerak.",Yo‘laklar tugaganda,To‘siq sabab yo‘laklar doimiy ravishda harakat uchun bo‘sh bo‘lmaganda,Qo‘shilish yo‘laklari asosiy yo‘lga qo‘shiladigan joyda,
